Algorithm,File,Time
SHA3_512,1GB.txt,35661.113
SHA3_512,1GB.txt,35663.593
SHA3_512,1GB.txt,35663.655
SHA3_512,1GB.txt,35663.307
SHA3_512,1GB.txt,35663.112
SHA3_512,1GB.txt,35661.073
SHA3_512,1GB.txt,35662.912
SHA3_512,1GB.txt,35663.491
SHA3_512,1GB.txt,35662.714
SHA3_512,1GB.txt,35663.807
SHA3_512,1GB.txt,35662.778
SHA3_512,1GB.txt,35663.870
SHA3_512,1GB.txt,35662.563
SHA3_512,1GB.txt,35660.934
SHA3_512,1GB.txt,35661.994
SHA3_512,1GB.txt,35663.746
SHA3_512,1GB.txt,35661.698
SHA3_512,1GB.txt,35663.167
SHA3_512,1GB.txt,35663.200
SHA3_512,1GB.txt,35662.922
SHA3_512,1GB.txt,35661.877
SHA3_512,1GB.txt,35661.323
SHA3_512,1GB.txt,35661.502
SHA3_512,1GB.txt,35662.915
SHA3_512,1GB.txt,35663.506
SHA3_512,1GB.txt,35662.487
SHA3_512,1GB.txt,35661.409
SHA3_512,1GB.txt,35662.946
SHA3_512,1GB.txt,35663.761
SHA3_512,1GB.txt,35662.928
SHA3_512,1GB.txt,35663.607
SHA3_512,1GB.txt,35662.284
SHA3_512,1GB.txt,35663.555
SHA3_512,1GB.txt,35663.269
SHA3_512,1GB.txt,35663.053
SHA3_512,1GB.txt,35662.284
SHA3_512,1GB.txt,35661.667
SHA3_512,1GB.txt,35661.147
SHA3_512,1GB.txt,35662.721
SHA3_512,1GB.txt,35661.444
SHA3_512,1GB.txt,35661.352
SHA3_512,1GB.txt,35661.465
SHA3_512,1GB.txt,35662.484
SHA3_512,1GB.txt,35661.916
SHA3_512,1GB.txt,35662.997
SHA3_512,1GB.txt,35660.973
SHA3_512,1GB.txt,35661.284
SHA3_512,1GB.txt,35661.107
SHA3_512,1GB.txt,35663.415
SHA3_512,1GB.txt,35661.118
SHA3_512,1GB.txt,35661.652
SHA3_512,1GB.txt,35663.897
SHA3_512,1GB.txt,35663.436
SHA3_512,1GB.txt,35661.851
SHA3_512,1GB.txt,35660.995
SHA3_512,1GB.txt,35663.332
SHA3_512,1GB.txt,35660.953
SHA3_512,1GB.txt,35660.971
SHA3_512,1GB.txt,35662.185
SHA3_512,1GB.txt,35662.546
SHA3_512,1GB.txt,35662.865
SHA3_512,1GB.txt,35661.907
SHA3_512,1GB.txt,35661.432
SHA3_512,1GB.txt,35663.287
SHA3_512,1GB.txt,35661.902
SHA3_512,1GB.txt,35662.718
SHA3_512,1GB.txt,35661.365
SHA3_512,1GB.txt,35661.897
SHA3_512,1GB.txt,35663.642
SHA3_512,1GB.txt,35663.104
SHA3_512,1GB.txt,35662.913
SHA3_512,1GB.txt,35663.135
SHA3_512,1GB.txt,35662.669
SHA3_512,1GB.txt,35663.163
SHA3_512,1GB.txt,35661.761
SHA3_512,1GB.txt,35661.611
SHA3_512,1GB.txt,35661.322
SHA3_512,1GB.txt,35661.957
SHA3_512,1GB.txt,35661.832
SHA3_512,1GB.txt,35661.511
SHA3_512,1GB.txt,35661.615
SHA3_512,1GB.txt,35661.089
SHA3_512,1GB.txt,35661.826
SHA3_512,1GB.txt,35663.192
SHA3_512,1GB.txt,35662.621
SHA3_512,1GB.txt,35662.858
SHA3_512,1GB.txt,35663.561
SHA3_512,1GB.txt,35663.439
SHA3_512,1GB.txt,35662.251
SHA3_512,1GB.txt,35662.704
SHA3_512,1GB.txt,35663.157
SHA3_512,1GB.txt,35663.046
SHA3_512,1GB.txt,35661.381
SHA3_512,1GB.txt,35663.601
SHA3_512,1GB.txt,35661.611
SHA3_512,1GB.txt,35661.384
SHA3_512,1GB.txt,35662.081
SHA3_512,1GB.txt,35661.988
SHA3_512,1GB.txt,35663.739
SHA3_512,1GB.txt,35661.445
SHA3_512,1GB.txt,35663.031
SHA3_512,1GB.txt,35662.677
SHA3_512,1GB.txt,35662.819
SHA3_512,1GB.txt,35662.724
SHA3_512,1GB.txt,35662.447
SHA3_512,1GB.txt,35662.101
SHA3_512,1GB.txt,35662.658
SHA3_512,1GB.txt,35663.368
SHA3_512,1GB.txt,35661.725
SHA3_512,1GB.txt,35661.936
SHA3_512,1GB.txt,35661.939
SHA3_512,1GB.txt,35661.099
SHA3_512,1GB.txt,35662.666
SHA3_512,1GB.txt,35661.585
SHA3_512,1GB.txt,35662.678
SHA3_512,1GB.txt,35663.024
SHA3_512,1GB.txt,35661.897
SHA3_512,1GB.txt,35661.320
SHA3_512,1GB.txt,35660.930
SHA3_512,1GB.txt,35663.842
SHA3_512,1GB.txt,35663.612
SHA3_512,1GB.txt,35663.783
SHA3_512,1GB.txt,35660.963
SHA3_512,1GB.txt,35663.006
SHA3_512,1GB.txt,35661.544
SHA3_512,1GB.txt,35662.686
SHA3_512,1GB.txt,35662.814
SHA3_512,1GB.txt,35662.815
SHA3_512,1GB.txt,35660.919
SHA3_512,1GB.txt,35663.371
SHA3_512,1GB.txt,35661.923
SHA3_512,1GB.txt,35661.434
SHA3_512,1GB.txt,35661.257
SHA3_512,1GB.txt,35662.030
SHA3_512,1GB.txt,35663.240
SHA3_512,1GB.txt,35661.428
SHA3_512,1GB.txt,35663.828
SHA3_512,1GB.txt,35663.530
SHA3_512,1GB.txt,35662.824
SHA3_512,1GB.txt,35662.049
SHA3_512,1GB.txt,35662.245
SHA3_512,1GB.txt,35663.182
SHA3_512,1GB.txt,35663.178
SHA3_512,1GB.txt,35663.234
SHA3_512,1GB.txt,35663.608
SHA3_512,1GB.txt,35663.585
SHA3_512,1GB.txt,35662.901
SHA3_512,1GB.txt,35661.179
SHA3_512,1GB.txt,35661.422
SHA3_512,1GB.txt,35661.542
SHA3_512,1GB.txt,35661.099
SHA3_512,1GB.txt,35661.568
SHA3_512,1GB.txt,35660.918
SHA3_512,1GB.txt,35663.022
SHA3_512,1GB.txt,35663.187
SHA3_512,1GB.txt,35662.661
SHA3_512,1GB.txt,35661.306
SHA3_512,1GB.txt,35662.726
SHA3_512,1GB.txt,35663.475
SHA3_512,1GB.txt,35662.643
SHA3_512,1GB.txt,35662.958
SHAKE128,1MB.txt,52.774
SHAKE128,1MB.txt,54.571
SHAKE128,1MB.txt,52.810
SHAKE128,1MB.txt,53.162
SHAKE128,1MB.txt,55.539
SHAKE128,1MB.txt,53.110
SHAKE128,1MB.txt,54.628
SHAKE128,1MB.txt,54.660
SHAKE128,1MB.txt,53.145
SHAKE128,1MB.txt,54.816
SHAKE128,1MB.txt,52.717
SHAKE128,1MB.txt,53.905
SHAKE128,1MB.txt,52.705
SHAKE128,1MB.txt,54.615
SHAKE128,1MB.txt,52.772
SHAKE128,1MB.txt,52.793
SHAKE128,1MB.txt,54.827
SHAKE128,1MB.txt,54.208
SHAKE128,1MB.txt,55.233
SHAKE128,1MB.txt,53.438
SHAKE128,1MB.txt,53.079
SHAKE128,1MB.txt,55.475
SHAKE128,1MB.txt,54.437
SHAKE128,1MB.txt,54.474
SHAKE128,1MB.txt,54.193
SHAKE128,1MB.txt,53.872
SHAKE128,1MB.txt,53.002
SHAKE128,1MB.txt,53.637
SHAKE128,1MB.txt,54.059
SHAKE128,1MB.txt,52.762
SHAKE128,1MB.txt,54.896
SHAKE128,1MB.txt,55.001
SHAKE128,1MB.txt,54.483
SHAKE128,1MB.txt,53.843
SHAKE128,1MB.txt,55.516
SHAKE128,1MB.txt,54.349
SHAKE128,1MB.txt,53.123
SHAKE128,1MB.txt,52.644
SHAKE128,1MB.txt,55.156
SHAKE128,1MB.txt,54.584
SHAKE128,1MB.txt,52.915
SHAKE128,1MB.txt,54.858
SHAKE128,1MB.txt,54.384
SHAKE128,1MB.txt,55.095
SHAKE128,1MB.txt,54.192
SHAKE128,1MB.txt,52.661
SHAKE128,1MB.txt,53.726
SHAKE128,1MB.txt,53.052
SHAKE128,1MB.txt,55.537
SHAKE128,1MB.txt,54.585
SHAKE128,1MB.txt,55.428
SHAKE128,1MB.txt,55.398
SHAKE128,1MB.txt,52.822
SHAKE128,1MB.txt,54.205
SHAKE128,1MB.txt,54.615
SHAKE128,1MB.txt,53.007
SHAKE128,1MB.txt,55.431
SHAKE128,1MB.txt,54.269
SHAKE128,1MB.txt,54.157
SHAKE128,1MB.txt,54.124
SHAKE128,1MB.txt,55.311
SHAKE128,1MB.txt,54.840
SHAKE128,1MB.txt,54.912
SHAKE128,1MB.txt,53.382
SHAKE128,1MB.txt,54.059
SHAKE128,1MB.txt,53.523
SHAKE128,1MB.txt,53.932
SHAKE128,1MB.txt,55.391
SHAKE128,1MB.txt,53.974
SHAKE128,1MB.txt,53.245
SHAKE128,1MB.txt,54.009
SHAKE128,1MB.txt,53.501
SHAKE128,1MB.txt,54.399
SHAKE128,1MB.txt,55.240
SHAKE128,1MB.txt,53.954
SHAKE128,1MB.txt,54.826
SHAKE128,1MB.txt,52.965
SHAKE128,1MB.txt,53.144
SHAKE128,1MB.txt,54.057
SHAKE128,1MB.txt,54.141
SHAKE128,1MB.txt,53.568
SHAKE128,1MB.txt,54.941
SHAKE128,1MB.txt,53.112
SHAKE128,1MB.txt,53.645
SHAKE128,1MB.txt,53.035
SHAKE128,1MB.txt,52.849
SHAKE128,1MB.txt,54.289
SHAKE128,1MB.txt,55.492
SHAKE128,1MB.txt,54.595
SHAKE128,1MB.txt,52.904
SHAKE128,1MB.txt,52.985
SHAKE128,1MB.txt,53.084
SHAKE128,1MB.txt,53.960
SHAKE128,1MB.txt,53.985
SHAKE128,1MB.txt,54.453
SHAKE128,1MB.txt,53.801
SHAKE128,1MB.txt,54.723
SHAKE128,1MB.txt,54.944
SHAKE128,1MB.txt,54.990
SHAKE128,1MB.txt,53.705
SHAKE128,1MB.txt,55.448
SHAKE128,1MB.txt,54.480
SHAKE128,1MB.txt,54.758
SHAKE128,1MB.txt,55.564
SHAKE128,1MB.txt,54.475
SHAKE128,1MB.txt,53.686
SHAKE128,1MB.txt,55.215
SHAKE128,1MB.txt,55.219
SHAKE128,1MB.txt,54.550
SHAKE128,1MB.txt,53.987
SHAKE128,1MB.txt,53.377
SHAKE128,1MB.txt,53.142
SHAKE128,1MB.txt,55.140
SHAKE128,1MB.txt,52.636
SHAKE128,1MB.txt,54.680
SHAKE128,1MB.txt,55.026
SHAKE128,1MB.txt,53.225
SHAKE128,1MB.txt,53.787
SHAKE128,1MB.txt,53.270
SHAKE128,1MB.txt,54.706
SHAKE128,1MB.txt,54.552
SHAKE128,1MB.txt,54.204
SHAKE128,1MB.txt,54.975
SHAKE128,1MB.txt,54.801
SHAKE128,1MB.txt,55.044
SHAKE128,1MB.txt,54.426
SHAKE128,1MB.txt,53.691
SHAKE128,1MB.txt,54.193
SHAKE128,1MB.txt,54.265
SHAKE128,1MB.txt,54.438
SHAKE128,1MB.txt,53.250
SHAKE128,1MB.txt,54.020
SHAKE128,1MB.txt,53.502
SHAKE128,1MB.txt,52.691
SHAKE128,1MB.txt,54.460
SHAKE128,1MB.txt,54.994
SHAKE128,1MB.txt,53.768
SHAKE128,1MB.txt,52.847
SHAKE128,1MB.txt,54.148
SHAKE128,1MB.txt,54.326
SHAKE128,1MB.txt,55.223
SHAKE128,1MB.txt,55.542
SHAKE128,1MB.txt,53.666
SHAKE128,1MB.txt,52.856
SHAKE128,1MB.txt,52.959
SHAKE128,1MB.txt,53.275
SHAKE128,1MB.txt,55.220
SHAKE128,1MB.txt,53.664
SHAKE128,1MB.txt,55.008
SHAKE128,1MB.txt,54.221
SHAKE128,1MB.txt,54.382
SHAKE128,1MB.txt,55.162
SHAKE128,1MB.txt,54.880
SHAKE128,1MB.txt,53.787
SHAKE128,1MB.txt,52.786
SHAKE128,1MB.txt,53.515
SHAKE128,1MB.txt,53.070
SHAKE128,1MB.txt,53.993
SHAKE128,1MB.txt,55.546
SHAKE128,1MB.txt,55.594
SHAKE128,1MB.txt,53.283
SHAKE128,1MB.txt,54.650
SHAKE128,1MB.txt,54.849
SHAKE128,1MB.txt,53.384
SHAKE128,1MB.txt,54.020
SHAKE128,1MB.txt,52.896
SHAKE128,1MB.txt,53.126
SHAKE128,1MB.txt,54.009
SHAKE128,1MB.txt,54.571
SHAKE128,1MB.txt,54.551
SHAKE128,1MB.txt,53.320
SHAKE128,1MB.txt,53.515
SHAKE128,1MB.txt,53.159
SHAKE128,1MB.txt,53.580
SHAKE128,1MB.txt,53.208
SHAKE128,1MB.txt,54.257
SHAKE128,1MB.txt,54.007
SHAKE128,1MB.txt,54.544
SHAKE128,1MB.txt,54.794
SHAKE128,1MB.txt,54.753
SHAKE128,1MB.txt,52.949
SHAKE128,1MB.txt,53.922
SHAKE128,1MB.txt,52.828
SHAKE128,1MB.txt,53.038
SHAKE128,1MB.txt,52.859
SHAKE128,1MB.txt,54.826
SHAKE128,1MB.txt,55.235
SHAKE128,1MB.txt,52.888
SHAKE128,1MB.txt,54.439
SHAKE128,1MB.txt,53.922
SHAKE128,1MB.txt,54.785
SHAKE128,1MB.txt,53.940
SHAKE128,1MB.txt,53.584
SHAKE128,1MB.txt,54.457
SHAKE128,1MB.txt,54.071
SHAKE128,1MB.txt,54.411
SHAKE128,1MB.txt,53.334
SHAKE128,1MB.txt,54.838
SHAKE128,1MB.txt,53.205
SHAKE128,1MB.txt,55.296
SHAKE128,128MB.txt,2811.815
SHAKE128,128MB.txt,2811.703
SHAKE128,128MB.txt,2812.573
SHAKE128,128MB.txt,2811.889
SHAKE128,128MB.txt,2812.631
SHAKE128,128MB.txt,2812.945
SHAKE128,128MB.txt,2813.984
SHAKE128,128MB.txt,2812.931
SHAKE128,128MB.txt,2813.333
SHAKE128,128MB.txt,2813.978
SHAKE128,128MB.txt,2813.066
SHAKE128,128MB.txt,2813.880
SHAKE128,128MB.txt,2811.141
SHAKE128,128MB.txt,2812.167
SHAKE128,128MB.txt,2813.685
SHAKE128,128MB.txt,2811.908
SHAKE128,128MB.txt,2811.430
SHAKE128,128MB.txt,2812.601
SHAKE128,128MB.txt,2813.423
SHAKE128,128MB.txt,2812.438
SHAKE128,128MB.txt,2812.049
SHAKE128,128MB.txt,2811.230
SHAKE128,128MB.txt,2813.946
SHAKE128,128MB.txt,2811.452
SHAKE128,128MB.txt,2813.867
SHAKE128,128MB.txt,2813.724
SHAKE128,128MB.txt,2811.275
SHAKE128,128MB.txt,2813.834
SHAKE128,128MB.txt,2813.948
SHAKE128,128MB.txt,2812.451
SHAKE128,128MB.txt,2813.395
SHAKE128,128MB.txt,2812.844
SHAKE128,128MB.txt,2812.469
SHAKE128,128MB.txt,2813.127
SHAKE128,128MB.txt,2813.308
SHAKE128,128MB.txt,2812.208
SHAKE128,128MB.txt,2813.919
SHAKE128,128MB.txt,2813.046
SHAKE128,128MB.txt,2812.847
SHAKE128,128MB.txt,2813.416
SHAKE128,128MB.txt,2811.137
SHAKE128,128MB.txt,2812.097
SHAKE128,128MB.txt,2812.654
SHAKE128,128MB.txt,2811.103
SHAKE128,128MB.txt,2812.075
SHAKE128,128MB.txt,2813.670
SHAKE128,128MB.txt,2811.190
SHAKE128,128MB.txt,2811.282
SHAKE128,128MB.txt,2811.339
SHAKE128,128MB.txt,2811.931
SHAKE128,128MB.txt,2811.763
SHAKE128,128MB.txt,2812.756
SHAKE128,128MB.txt,2811.231
SHAKE128,128MB.txt,2812.336
SHAKE128,128MB.txt,2813.080
SHAKE128,128MB.txt,2811.402
SHAKE128,128MB.txt,2812.525
SHAKE128,128MB.txt,2813.384
SHAKE128,128MB.txt,2812.251
SHAKE128,128MB.txt,2813.529
SHAKE128,128MB.txt,2813.564
SHAKE128,128MB.txt,2813.797
SHAKE128,128MB.txt,2811.271
SHAKE128,128MB.txt,2813.725
SHAKE128,128MB.txt,2812.891
SHAKE128,128MB.txt,2812.591
SHAKE128,128MB.txt,2813.612
SHAKE128,128MB.txt,2812.798
SHAKE128,128MB.txt,2812.915
SHAKE128,128MB.txt,2812.113
SHAKE128,128MB.txt,2812.455
SHAKE128,128MB.txt,2812.942
SHAKE128,128MB.txt,2811.518
SHAKE128,128MB.txt,2813.662
SHAKE128,128MB.txt,2812.836
SHAKE128,128MB.txt,2813.931
SHAKE128,128MB.txt,2813.390
SHAKE128,128MB.txt,2811.721
SHAKE128,128MB.txt,2813.448
SHAKE128,128MB.txt,2812.633
SHAKE128,128MB.txt,2812.317
SHAKE128,128MB.txt,2811.112
SHAKE128,128MB.txt,2813.504
SHAKE128,128MB.txt,2813.424
SHAKE128,128MB.txt,2813.471
SHAKE128,128MB.txt,2813.363
SHAKE128,128MB.txt,2814.054
SHAKE128,128MB.txt,2813.636
SHAKE128,128MB.txt,2812.830
SHAKE128,128MB.txt,2813.280
SHAKE128,128MB.txt,2812.966
SHAKE128,128MB.txt,2813.418
SHAKE128,128MB.txt,2813.956
SHAKE128,128MB.txt,2813.938
SHAKE128,128MB.txt,2811.983
SHAKE128,128MB.txt,2812.583
SHAKE128,128MB.txt,2813.983
SHAKE128,128MB.txt,2813.140
SHAKE128,128MB.txt,2812.638
SHAKE128,128MB.txt,2813.456
SHAKE128,128MB.txt,2813.228
SHAKE128,128MB.txt,2811.245
SHAKE128,128MB.txt,2811.523
SHAKE128,128MB.txt,2813.763
SHAKE128,128MB.txt,2812.365
SHAKE128,128MB.txt,2811.206
SHAKE128,128MB.txt,2812.402
SHAKE128,128MB.txt,2812.251
SHAKE128,128MB.txt,2811.257
SHAKE128,128MB.txt,2813.002
SHAKE128,128MB.txt,2811.871
SHAKE128,128MB.txt,2811.125
SHAKE128,128MB.txt,2811.095
SHAKE128,128MB.txt,2811.970
SHAKE128,128MB.txt,2811.741
SHAKE128,128MB.txt,2812.513
SHAKE128,128MB.txt,2813.775
SHAKE128,128MB.txt,2813.619
SHAKE128,128MB.txt,2813.291
SHAKE128,128MB.txt,2812.552
SHAKE128,128MB.txt,2813.989
SHAKE128,128MB.txt,2814.082
SHAKE128,128MB.txt,2813.905
SHAKE128,128MB.txt,2813.011
SHAKE128,128MB.txt,2813.671
SHAKE128,128MB.txt,2811.352
SHAKE128,128MB.txt,2811.287
SHAKE128,128MB.txt,2812.058
SHAKE128,128MB.txt,2814.083
SHAKE128,128MB.txt,2813.605
SHAKE128,128MB.txt,2812.189
SHAKE128,128MB.txt,2811.768
SHAKE128,128MB.txt,2812.300
SHAKE128,128MB.txt,2812.322
SHAKE128,128MB.txt,2811.607
SHAKE128,128MB.txt,2813.673
SHAKE128,128MB.txt,2811.460
SHAKE128,128MB.txt,2811.868
SHAKE128,128MB.txt,2811.841
SHAKE128,128MB.txt,2813.844
SHAKE128,128MB.txt,2812.688
SHAKE128,128MB.txt,2813.331
SHAKE128,128MB.txt,2812.194
SHAKE128,128MB.txt,2813.736
SHAKE128,128MB.txt,2812.064
SHAKE128,128MB.txt,2813.075
SHAKE128,128MB.txt,2812.547
SHAKE128,128MB.txt,2811.156
SHAKE128,128MB.txt,2813.655
SHAKE128,128MB.txt,2813.521
SHAKE128,128MB.txt,2812.248
SHAKE128,128MB.txt,2813.635
SHAKE128,128MB.txt,2813.282
SHAKE128,128MB.txt,2811.152
SHAKE128,128MB.txt,2813.792
SHAKE128,128MB.txt,2813.889
SHAKE128,128MB.txt,2812.591
SHAKE128,128MB.txt,2811.789
SHAKE128,128MB.txt,2811.112
SHAKE128,128MB.txt,2812.747
SHAKE128,128MB.txt,2812.217
SHAKE128,128MB.txt,2812.488
SHAKE128,128MB.txt,2813.976
SHAKE128,128MB.txt,2813.776
SHAKE128,128MB.txt,2813.596
SHAKE128,128MB.txt,2811.735
SHAKE128,128MB.txt,2813.556
SHAKE128,128MB.txt,2811.413
SHAKE128,128MB.txt,2812.606
SHAKE128,128MB.txt,2813.297
SHAKE128,128MB.txt,2811.490
SHAKE128,128MB.txt,2814.061
SHAKE128,128MB.txt,2813.292
SHAKE128,128MB.txt,2812.685
SHAKE128,128MB.txt,2813.617
SHAKE128,128MB.txt,2812.880
SHAKE128,128MB.txt,2814.088
SHAKE128,128MB.txt,2812.438
SHAKE128,128MB.txt,2812.773
SHAKE128,128MB.txt,2812.478
SHAKE128,128MB.txt,2814.007
SHAKE128,128MB.txt,2811.893
SHAKE128,128MB.txt,2811.178
SHAKE128,128MB.txt,2813.964
SHAKE128,128MB.txt,2811.991
SHAKE128,128MB.txt,2811.853
SHAKE128,128MB.txt,2812.044
SHAKE128,128MB.txt,2813.386
SHAKE128,128MB.txt,2813.349
SHAKE128,128MB.txt,2813.098
SHAKE128,128MB.txt,2812.004
SHAKE128,128MB.txt,2813.767
SHAKE128,128MB.txt,2812.950
SHAKE128,128MB.txt,2812.225
SHAKE128,128MB.txt,2813.997
SHAKE128,128MB.txt,2811.177
SHAKE128,128MB.txt,2813.805
SHAKE128,128MB.txt,2812.216
SHAKE128,128MB.txt,2813.681
SHAKE128,128MB.txt,2812.008
SHAKE128,256MB.txt,6274.569
SHAKE128,256MB.txt,6274.765
SHAKE128,256MB.txt,6274.568
SHAKE128,256MB.txt,6275.276
SHAKE128,256MB.txt,6276.379
SHAKE128,256MB.txt,6276.493
SHAKE128,256MB.txt,6275.972
SHAKE128,256MB.txt,6275.480
SHAKE128,256MB.txt,6274.977
SHAKE128,256MB.txt,6275.541
SHAKE128,256MB.txt,6274.808
SHAKE128,256MB.txt,6276.833
SHAKE128,256MB.txt,6276.441
SHAKE128,256MB.txt,6276.726
SHAKE128,256MB.txt,6275.844
SHAKE128,256MB.txt,6276.522
SHAKE128,256MB.txt,6274.842
SHAKE128,256MB.txt,6276.924
SHAKE128,256MB.txt,6274.218
SHAKE128,256MB.txt,6274.278
SHAKE128,256MB.txt,6274.213
SHAKE128,256MB.txt,6276.779
SHAKE128,256MB.txt,6276.315
SHAKE128,256MB.txt,6276.857
SHAKE128,256MB.txt,6274.485
SHAKE128,256MB.txt,6275.041
SHAKE128,256MB.txt,6276.630
SHAKE128,256MB.txt,6276.444
SHAKE128,256MB.txt,6275.241
SHAKE128,256MB.txt,6275.097
SHAKE128,256MB.txt,6275.910
SHAKE128,256MB.txt,6275.776
SHAKE128,256MB.txt,6274.213
SHAKE128,256MB.txt,6275.961
SHAKE128,256MB.txt,6276.131
SHAKE128,256MB.txt,6276.302
SHAKE128,256MB.txt,6275.734
SHAKE128,256MB.txt,6274.951
SHAKE128,256MB.txt,6275.980
SHAKE128,256MB.txt,6275.166
SHAKE128,256MB.txt,6276.703
SHAKE128,256MB.txt,6276.462
SHAKE128,256MB.txt,6276.790
SHAKE128,256MB.txt,6274.810
SHAKE128,256MB.txt,6275.930
SHAKE128,256MB.txt,6275.330
SHAKE128,256MB.txt,6277.025
SHAKE128,256MB.txt,6276.492
SHAKE128,256MB.txt,6275.322
SHAKE128,256MB.txt,6276.450
SHAKE128,256MB.txt,6274.283
SHAKE128,256MB.txt,6275.684
SHAKE128,256MB.txt,6275.012
SHAKE128,256MB.txt,6276.774
SHAKE128,256MB.txt,6276.991
SHAKE128,256MB.txt,6276.834
SHAKE128,256MB.txt,6276.543
SHAKE128,256MB.txt,6276.556
SHAKE128,256MB.txt,6276.726
SHAKE128,256MB.txt,6276.636
SHAKE128,256MB.txt,6276.270
SHAKE128,256MB.txt,6275.308
SHAKE128,256MB.txt,6276.032
SHAKE128,256MB.txt,6276.438
SHAKE128,256MB.txt,6277.204
SHAKE128,256MB.txt,6275.535
SHAKE128,256MB.txt,6275.226
SHAKE128,256MB.txt,6274.898
SHAKE128,256MB.txt,6276.413
SHAKE128,256MB.txt,6275.783
SHAKE128,256MB.txt,6276.060
SHAKE128,256MB.txt,6276.182
SHAKE128,256MB.txt,6276.486
SHAKE128,256MB.txt,6276.603
SHAKE128,256MB.txt,6274.414
SHAKE128,256MB.txt,6275.737
SHAKE128,256MB.txt,6274.437
SHAKE128,256MB.txt,6274.793
SHAKE128,256MB.txt,6275.057
SHAKE128,256MB.txt,6275.801
SHAKE128,256MB.txt,6274.331
SHAKE128,256MB.txt,6275.526
SHAKE128,256MB.txt,6274.425
SHAKE128,256MB.txt,6276.903
SHAKE128,256MB.txt,6277.145
SHAKE128,256MB.txt,6276.952
SHAKE128,256MB.txt,6276.324
SHAKE128,256MB.txt,6274.422
SHAKE128,256MB.txt,6274.699
SHAKE128,256MB.txt,6276.792
SHAKE128,256MB.txt,6275.732
SHAKE128,256MB.txt,6276.886
SHAKE128,256MB.txt,6275.763
SHAKE128,256MB.txt,6275.183
SHAKE128,256MB.txt,6275.452
SHAKE128,256MB.txt,6277.005
SHAKE128,256MB.txt,6276.787
SHAKE128,256MB.txt,6274.755
SHAKE128,256MB.txt,6274.337
SHAKE128,256MB.txt,6276.312
SHAKE128,256MB.txt,6275.978
SHAKE128,256MB.txt,6274.501
SHAKE128,256MB.txt,6274.798
SHAKE128,256MB.txt,6274.350
SHAKE128,256MB.txt,6276.167
SHAKE128,256MB.txt,6276.529
SHAKE128,256MB.txt,6274.735
SHAKE128,256MB.txt,6276.985
SHAKE128,256MB.txt,6274.837
SHAKE128,256MB.txt,6274.707
SHAKE128,256MB.txt,6276.882
SHAKE128,256MB.txt,6274.651
SHAKE128,256MB.txt,6277.070
SHAKE128,256MB.txt,6276.311
SHAKE128,256MB.txt,6276.750
SHAKE128,256MB.txt,6276.307
SHAKE128,256MB.txt,6275.383
SHAKE128,256MB.txt,6274.908
SHAKE128,256MB.txt,6276.631
SHAKE128,256MB.txt,6276.983
SHAKE128,256MB.txt,6275.879
SHAKE128,256MB.txt,6275.646
SHAKE128,256MB.txt,6276.224
SHAKE128,256MB.txt,6274.313
SHAKE128,256MB.txt,6275.482
SHAKE128,256MB.txt,6274.548
SHAKE128,256MB.txt,6274.416
SHAKE128,256MB.txt,6276.249
SHAKE128,256MB.txt,6275.427
SHAKE128,256MB.txt,6276.301
SHAKE128,256MB.txt,6274.792
SHAKE128,256MB.txt,6276.275
SHAKE128,256MB.txt,6275.072
SHAKE128,256MB.txt,6274.742
SHAKE128,256MB.txt,6276.709
SHAKE128,256MB.txt,6275.757
SHAKE128,256MB.txt,6274.831
SHAKE128,256MB.txt,6276.836
SHAKE128,256MB.txt,6276.659
SHAKE128,256MB.txt,6276.614
SHAKE128,256MB.txt,6275.719
SHAKE128,256MB.txt,6274.873
SHAKE128,256MB.txt,6275.376
SHAKE128,256MB.txt,6274.846
SHAKE128,256MB.txt,6276.460
SHAKE128,256MB.txt,6276.764
SHAKE128,256MB.txt,6276.846
SHAKE128,256MB.txt,6276.061
SHAKE128,256MB.txt,6275.012
SHAKE128,256MB.txt,6276.390
SHAKE128,256MB.txt,6275.774
SHAKE128,256MB.txt,6274.535
SHAKE128,256MB.txt,6275.823
SHAKE128,256MB.txt,6275.805
SHAKE128,256MB.txt,6275.218
SHAKE128,256MB.txt,6275.679
SHAKE128,256MB.txt,6274.758
SHAKE128,256MB.txt,6276.072
SHAKE128,256MB.txt,6276.753
SHAKE128,256MB.txt,6276.727
SHAKE128,256MB.txt,6274.479
SHAKE128,256MB.txt,6275.783
SHAKE128,256MB.txt,6276.524
SHAKE128,256MB.txt,6275.406
SHAKE128,256MB.txt,6276.063
SHAKE128,256MB.txt,6276.613
SHAKE128,256MB.txt,6274.256
SHAKE128,256MB.txt,6276.338
SHAKE128,256MB.txt,6276.221
SHAKE128,256MB.txt,6274.856
SHAKE128,256MB.txt,6274.655
SHAKE128,256MB.txt,6274.993
SHAKE128,256MB.txt,6276.418
SHAKE128,256MB.txt,6274.442
SHAKE128,256MB.txt,6276.291
SHAKE128,256MB.txt,6276.158
SHAKE128,256MB.txt,6275.254
SHAKE128,256MB.txt,6275.542
SHAKE128,256MB.txt,6275.328
SHAKE128,256MB.txt,6275.632
SHAKE128,256MB.txt,6276.219
SHAKE128,256MB.txt,6276.391
SHAKE128,256MB.txt,6275.324
SHAKE128,256MB.txt,6277.012
SHAKE128,256MB.txt,6276.853
